word,df,raw_tf,tfidf,tf,idf
antigen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
liquid-crystal,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
datatimes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hollingsworth,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tarantino,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
superdome,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gilleland,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nutting,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
marmalstein,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lions,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
messina,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
aoki,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fantastico,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gnu-emacs,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
not-held,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
loafers,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bince,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mcnair,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cheaters,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
h-p,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
imagery,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hildebrandt,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
testa,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
computerworld,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
housekeeper,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
joachim,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bum,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
farney,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trolley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nonresident,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
westcoast,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
t-bond,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sibra,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
injections,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
electrolysis,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
eni,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
borner,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
absolutism,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
16.40,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
yuzek,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ababa,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
8.00,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kessler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
quennell,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bellsouth-lin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
krysalis,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
epidemic,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kcra,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
birinyi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tuscany,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
amon,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
celtona,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
62.42,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
molokai,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
embroidery,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
landor,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
urethane,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
takeoff,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
spire,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kong-dollar,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
compulsions,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hammerschmidt,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
in-store,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kress,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sophomore,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
predictive,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
unruh,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stimulation,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
change-ringing,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pri,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cumin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rendell,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
symposiums,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
darin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
air-separation,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
polo,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
penh,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
crusader,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
1.8200,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schramm,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
orchards,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
earthmoving,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
prostaglandin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cambrex,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
soule,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sentra,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ocn-ppl,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
aeroquip,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
age-bias,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sylvester,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
blanc,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
amvisc,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
foreman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
chojnowski,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
one-penny,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
shaw-walker,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
off-balance,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
complication,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
aviacion,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
space-science,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
masterson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mckenna,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
7.282,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
zafris,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
severable,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
infocorp,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lupel,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
usg,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
unitel,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
galle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
philinte,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cd-type,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tracinda,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
roadbed,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
diagnostics,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
arcadian,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
crier,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
active-matrix,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stop-motion,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
herons,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
blandon,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rossini,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
conveyed,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
high-rises,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
automax,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
a.l.,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
champ,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
polyvinyl,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
abbot,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
battelle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
steinkuehler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
jmb,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
77.7,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
trizec,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
blini,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
slats,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rv,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rectifier,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
amcast,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
luthringshausen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
betas,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bognato,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
semi-annually,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
luber,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
papua-new,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
*t*-488,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
glacier,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
greenery,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fastener,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
yusen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
232,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
8\/32,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
s$,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
peritoneal,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
revisit,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
matanky,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
squares,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
spender,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ikegai,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ericson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
soloist,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ohlman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
panics,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
croaker,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
malignancy,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sulka,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
biondi-santi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
leblang,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hei,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
o'dwyer,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kirgizia,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
allocator,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mcinnes,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
balanced-budget,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nagano,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ti,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schumacher,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
freon,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lubar,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kenyon,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
1:11,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
"44,400",1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nifty,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
finmeccanica,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
belier,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
surface-to-air,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
joey,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pre-registered,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
eaux,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
cri,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
demons,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sigler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
halftime,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hixson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gumucio,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lester,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kegler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ozarks,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
animal-health,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
paluck,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
harpener,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wtxf,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
grieco,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lynford,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lucio,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
shiseido,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ousley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
valenti,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
reggie,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
2017,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rotation,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bette,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
minimalism,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
onlookers,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
well-stated,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
rowland-molina,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
junk-fund,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
767-300er,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nemeth,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
packer,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ovalle,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fiorello,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
littleboy,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
flashdance,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
farm-trade,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
carleton,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mesnil,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
degol,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
peal,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
apollo,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
siemienas,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kobayashi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
methanol,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
snet,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
danville,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
filibuster,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
haines,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mossman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
isetan,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
thin-slab,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
monologues,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
press-forge,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bunting,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
biosource,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bioresearch,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
arms-kickback,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
geffen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sensationalism,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
quilted,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fabrications,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
juices,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
notepad,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
umw,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
northgate,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
geary,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
junius,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
outfly,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
penalized,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schenley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
undiversified,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
food-importing,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
crabs,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
stallone,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wage-earning,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
jewelery,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bick,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
spadafora,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
taccetta,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bio-technology,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
scannell,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
parental-leave,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schuman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
arabic,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
seismographic,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lourie,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
epo-treated,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
capital-spending,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sheinberg,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hodges,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
line-item-veto,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bailit,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kryuchkov,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
leming,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
offender,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fundamentalist,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
clairton,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
soot,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
felten,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
second-consecutive,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
full-power,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
eritrean,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
most-livable,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mace,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
pagong,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
adjudicators,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
schizophrenic,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
weinberger,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
marque,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
shing,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
emyanitoff,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kerlone,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fair-market,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kato,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kirschner,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mosettig,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bhd.,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nokia,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
catches,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
wonham,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sternberg,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
nakamura,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
weisel,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lalonde,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
howley,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
oldenburg,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
bronson,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
ice-core,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
fanatics,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gollust,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
hallingby,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
sventek,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
conlin,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
gillian,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
husk,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
panhandler,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
moonies,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
lamore,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
crutzen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
punk,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
krutchensky,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
plant-science,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
willman,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
mcallen,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
kiep,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
tashi,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
maurer,1,2,5.5987611929739009e-05,1.6931471805599454,3.3067185518522487e-05
